repo,sha,author,datetime,message,date,time
hadley/ggplot1,b3a418d66ddfc380d1da5092e3014a9fbdb516c9,hadley,2016-06-07T23:14:16Z,Add readme,2016-06-07,2016-01-02T00:14:00Z
hadley/ggplot1,c9ab95f1478c6b2ebdf930f4d068e23c37e4069a,hadley,2016-06-07T23:14:09Z,Fix examples,2016-06-07,2016-01-02T00:14:00Z
tidyverse/haven,589619859ecfadddb6d705bdee7bd390459a6976,hadley,2016-06-07T22:44:39Z,"Only use double and character vectors

* update readstat api
* add tests for reading from stata",2016-06-07,2016-01-01T23:44:00Z
hadley/ggplot1,85048b8521c648ddb922bf85bcf0e5eb34b4aa0c,hadley,2016-06-07T22:06:01Z,Utilities clean up,2016-06-07,2016-01-01T23:06:00Z
hadley/ggplot1,e5606fee9b4fe37d8496cad3013843c1380f459b,hadley,2016-06-07T22:04:50Z,Document and export complex grobs,2016-06-07,2016-01-01T23:04:00Z
hadley/ggplot1,ad72163d462995dea61a37e7c533c1e7b7c4b933,hadley,2016-06-07T21:54:25Z,Remove unneeded old strings,2016-06-07,2016-01-01T22:54:00Z
hadley/ggplot1,ce1a15b744404ad0d7c4b793afa2c22db621ddc0,hadley,2016-06-07T21:51:47Z,Use ggplot2 movies instead of local data,2016-06-07,2016-01-01T22:51:00Z
hadley/ggplot1,54d3ff683a05371cb28a69babad67ec247c89e21,hadley,2016-06-07T21:49:15Z,Supress global var warning,2016-06-07,2016-01-01T22:49:00Z
hadley/ggplot1,15621a0df4fd98831329adce1ffc190696343c34,hadley,2016-06-07T21:48:19Z,Document and export manual scale,2016-06-07,2016-01-01T22:48:00Z
hadley/ggplot1,553dd84ea5dca9f7aacd2cbe9d8332d21b40dfbe,hadley,2016-06-07T21:46:57Z,Remove extraneous 's,2016-06-07,2016-01-01T22:46:00Z
hadley/ggplot1,bce579c93aac0cea60d9e2dd055d445f821ce94b,hadley,2016-06-07T21:46:27Z,"Document and export ggopt, ggtheme etc",2016-06-07,2016-01-01T22:46:00Z
hadley/ggplot1,89825a217033811344186e94e122376abf490bc3,hadley,2016-06-07T21:46:05Z,Document and export ggsave,2016-06-07,2016-01-01T22:46:00Z
hadley/ggplot1,d4b25a43360c7b43c5b696ae899aefdd7706eb5a,hadley,2016-06-07T21:37:32Z,Eliminate global .PLOT object,2016-06-07,2016-01-01T22:37:00Z
tidyverse/dplyr,ac5bfd2216eb11105f9a195fefd4711960852b8f,hadley,2016-06-07T21:04:10Z,Merge branch 'master' of github.com:hadley/dplyr,2016-06-07,2016-01-01T22:04:00Z
hadley/dbplyr,76e8756f2f06c9280bf264acba3d066d7e80b503,hadley,2016-06-07T21:04:10Z,Merge branch 'master' of github.com:hadley/dplyr,2016-06-07,2016-01-01T22:04:00Z
tidyverse/dplyr,a1453c4089ef7a616ae618f782933ccade9a26d7,hadley,2016-06-07T21:04:04Z,"Pass ... on in print.grouped_df

Fixes #1893",2016-06-07,2016-01-01T22:04:00Z
hadley/dbplyr,1a5dbf4705ecb5ed56012b141e686c0b911cd0d4,hadley,2016-06-07T21:04:04Z,"Pass ... on in print.grouped_df

Fixes #1893",2016-06-07,2016-01-01T22:04:00Z
hadley/ggplot1,896d73cae93ecb824ec926cc88ca541739674cc3,hadley,2016-06-07T20:32:12Z,Add some pipe examples,2016-06-07,2016-01-01T21:32:00Z
hadley/ggplot1,ccbba66ea34df9352de97fa745af1de77c93d2aa,hadley,2016-06-07T20:32:04Z,Ugh standard-NSE,2016-06-07,2016-01-01T21:32:00Z
hadley/ggplot1,ef2488e3ad6c1deab85e24169df4ee3e023f2c89,hadley,2016-06-07T20:31:54Z,Import and re-export the pipe,2016-06-07,2016-01-01T21:31:00Z
hadley/ggplot1,7d503b45b72d8e63ffd14b15f5aefc84284b8d9e,hadley,2016-06-07T20:27:20Z,Export a whole bunch of S3 methods,2016-06-07,2016-01-01T21:27:00Z
hadley/ggplot1,2bcfd6cdd8cea169e7591b4698def1a69372fe31,hadley,2016-06-07T20:22:46Z,Document and export scales,2016-06-07,2016-01-01T21:22:00Z
hadley/ggplot1,e60d565f9ab02fd92c8774525d70256d81919c8d,hadley,2016-06-07T20:02:37Z,Fix long doc line,2016-06-07,2016-01-01T21:02:00Z
hadley/ggplot1,812dcbf291c313e9793f68ed4fbc078a1b67df3c,hadley,2016-06-07T20:01:43Z,Fixed whole bunch of R code quality problems,2016-06-07,2016-01-01T21:01:00Z
hadley/ggplot1,1b48b3b59eea8fb8f4cef89c4f30e61327df08da,hadley,2016-06-07T19:51:54Z,Need R 2.10 for compressed data,2016-06-07,2016-01-01T20:51:00Z
hadley/ggplot1,905a81da31d9f8d7a96a270ea5849f817a882c40,hadley,2016-06-07T19:51:21Z,Delete old mosaicplot code,2016-06-07,2016-01-01T20:51:00Z
hadley/ggplot1,2f7a80e1e1341ac7d4f60447278cc27719446784,hadley,2016-06-07T19:50:30Z,Document and export grobs,2016-06-07,2016-01-01T20:50:00Z
hadley/plyr,2e71f7ab4bbb8fefda17feb3fc011bd3cc125e54,hadley,2016-06-07T19:47:26Z,Prepare for release,2016-06-07,2016-01-01T20:47:00Z
hadley/plyr,397a4bd0e1c7569316f5d5d014f24933b5cbba1c,hadley,2016-06-07T19:45:54Z,Merge branch 'master' of github.com:hadley/plyr,2016-06-07,2016-01-01T20:45:00Z
hadley/plyr,4db0763a846d1c7fba98d89dc007bdfd204e545d,hadley,2016-06-07T19:45:48Z,Correctly apply patch,2016-06-07,2016-01-01T20:45:00Z
hadley/ggplot1,7e78cb41e35f4d979be8aa703f0ff3785a32b449,hadley,2016-06-07T19:34:55Z,Export ggplot2,2016-06-07,2016-01-01T20:34:00Z
hadley/plyr,71fe5dd34053c868d3b68b0f1b2509138cbefa4a,hadley,2016-06-07T19:22:34Z,Update NEWS,2016-06-07,2016-01-01T20:22:00Z
hadley/plyr,b7e41da9c5b4cfc4b96db5b6a08ef6302258e016,hadley,2016-06-07T19:22:25Z,Fully specify windows only functions,2016-06-07,2016-01-01T20:22:00Z
hadley/plyr,1663fae2a7503eb41cb5b58c3d7eaff2d5871fb5,hadley,2016-06-07T19:16:21Z,Update tests for updated testthat,2016-06-07,2016-01-01T20:16:00Z
hadley/plyr,5e859362dc285acd7f0ef9ba75635e27b8511254,hadley,2016-06-07T19:14:02Z,"Merge pull request #254 from dougmitarotonda/patch-2

format so # is not on a new line",2016-06-07,2016-01-01T20:14:00Z
hadley/plyr,cabd4248096e6b5214c46422afce02284fa6e68d,hadley,2016-06-07T19:13:09Z,"Test patch for R 3.4.0

Thanks to @mmaechler!",2016-06-07,2016-01-01T20:13:00Z
hadley/plyr,67f4bf8ab9c360a995572d87114bcafcceaf2e69,hadley,2016-06-07T19:11:23Z,Qualify base functions,2016-06-07,2016-01-01T20:11:00Z
hadley/plyr,ecab86be06d214b0addec4989ead6ad573d1c05a,hadley,2016-06-07T19:09:12Z,Use codecov,2016-06-07,2016-01-01T20:09:00Z
hadley/plyr,f16c0179439943d7542758051291c1df8f2bcf15,hadley,2016-06-07T19:08:37Z,Update travis,2016-06-07,2016-01-01T20:08:00Z
hadley/plyr,9fa054e9918626f3c5d266ccece8d9578fb3c8f7,hadley,2016-06-07T19:07:38Z,Update roxygen2,2016-06-07,2016-01-01T20:07:00Z
tidyverse/haven,778d60c41691984cfb4d9df6a4d0ab8a2098c63b,hadley,2016-06-07T15:53:34Z,Add support for tagged missing values in reader,2016-06-07,2016-01-01T16:53:00Z
hadley/ggplot1,e3653b9727a25c65967dd0b1f5641b9e09290aab,hadley,2016-06-07T14:37:05Z,Recompress movies,2016-06-07,2016-01-01T15:37:00Z
hadley/ggplot1,a7abc7d5c48c5c51a2ebad28df7198fc1e317fc5,hadley,2016-06-07T14:36:35Z,Namespace all base functions,2016-06-07,2016-01-01T15:36:00Z
hadley/ggplot1,2f74b8bc890e47a617bf6e171d28ac81e63f0c07,hadley,2016-06-07T14:28:16Z,Fix uses of require,2016-06-07,2016-01-01T15:28:00Z
hadley/ggplot1,1a5c66d78cefd198bbfaaafc1d14c1ca754c0a01,hadley,2016-06-07T14:26:16Z,Fix uses of :::,2016-06-07,2016-01-01T15:26:00Z
hadley/ggplot1,0248fcff1655151d6285e3f55039b65e85c90c1b,hadley,2016-06-07T14:22:45Z,"Import, don't depend

(And some plot doc changes that got tangled up in this)",2016-06-07,2016-01-01T15:22:00Z
hadley/ggplot1,52e8cd2647213ef4da0e742901f45afedb9acf99,hadley,2016-06-07T14:06:49Z,Add GitHub links to DESCRIPTION,2016-06-07,2016-01-01T15:06:00Z
hadley/ggplot1,2d5195d11d6122e6e8f146a00c88aed3fce7d17b,hadley,2016-06-07T14:05:36Z,Rename to ggplot1,2016-06-07,2016-01-01T15:05:00Z
hadley/ggplot1,e8577d031e1834e00419e629fa5323953ce23f8e,hadley,2016-06-07T14:04:26Z,Convert ggplot docs to roxygen2,2016-06-07,2016-01-01T15:04:00Z
hadley/ggplot1,935442c806a666e7bd490e622d88da0e4366cbb3,hadley,2016-06-07T13:59:42Z,Partial match of se to se.fit,2016-06-07,2016-01-01T14:59:00Z
hadley/ggplot1,ace1c234f63c3035723dbf90f24e542ba8327871,hadley,2016-06-07T13:58:53Z,Use full argument name,2016-06-07,2016-01-01T14:58:00Z
hadley/ggplot1,28872aaa895cd8a4902ecb81603fb2050bcf38cb,hadley,2016-06-07T13:58:45Z,Silence partial match warning from reshape,2016-06-07,2016-01-01T14:58:00Z
hadley/ggplot1,50156e07cb7fa040684c2575dda109a8afdbd1d7,hadley,2016-06-07T13:52:48Z,"Clean out

Delete R files that either all comments, or helper functions for interactive use that are no longer needed, or simply stuff I don't want to expose.

Also delete the generated docs, and some old testing stuff.",2016-06-07,2016-01-01T14:52:00Z
hadley/ggplot1,4cc581554f81bf1a658be8a3a8e80856f0455c4d,hadley,2016-06-07T13:46:39Z,Patch functions moved from reshape to plyr,2016-06-07,2016-01-01T14:46:00Z
hadley/ggplot1,0edae8be95c68e6c83d10891a4cf949a8fb72d68,hadley,2016-06-07T13:44:56Z,WS,2016-06-07,2016-01-01T14:44:00Z
hadley/ggplot1,26b599c45c7e1b132300f10403278dca6fdf0187,hadley,2016-06-07T13:38:53Z,Delete deprecation warning,2016-06-07,2016-01-01T14:38:00Z
hadley/ggplot1,6add5293e9014fcc663be70b24f68a5083c99f5a,hadley,2016-06-07T13:38:36Z,Description tweaks,2016-06-07,2016-01-01T14:38:00Z
hadley/ggplot1,3a4467ce5c6b00390c54646469b27fddabeb8695,hadley,2016-06-07T13:37:01Z,Delete old loading code,2016-06-07,2016-01-01T14:37:00Z
hadley/ggplot1,f352a0919b3061caded848ad6dfa58313ef95957,hadley,2016-06-07T13:36:41Z,Initial commit,2016-06-07,2016-01-01T14:36:00Z
hadley/r4ds,1f2601f7ed4907082e9953eb1ef3f5047a8153d5,hadley,2016-06-07T13:34:58Z,Continuing to work on model basics,2016-06-07,2016-01-01T14:34:00Z
tidyverse/haven,3b49c4cc14177dff2e3b555536c7ed6af5158eb5,hadley,2016-06-06T21:55:04Z,"Refactor df_parse to support user_na field

NB: All plumbed up, but doesn't currently do anything",2016-06-06,2016-01-01T22:55:00Z
tidyverse/haven,487ee51baa33c2019f66c4b9811a883260830e2e,hadley,2016-06-06T21:32:02Z,"Move as_factor.labelled docs into as_factor

And add some more examples",2016-06-06,2016-01-01T22:32:00Z
tidyverse/haven,e1d71abf97e83883b8d24ed97898d78d0635e4b8,hadley,2016-06-06T21:28:52Z,Improve ordered doc text,2016-06-06,2016-01-01T22:28:00Z
tidyverse/haven,f438b390ba83d668877f3241beae2a6bcc13a624,hadley,2016-06-06T21:28:22Z,Move levels doc block,2016-06-06,2016-01-01T22:28:00Z
tidyverse/haven,f933e7117e19b32cefee02e2d59015abd155bbaa,hadley,2016-06-06T21:27:09Z,Add zap_labels method,2016-06-06,2016-01-01T22:27:00Z
tidyverse/haven,dd1c06cb5d4f6953068d427bc03e97671003d78c,hadley,2016-06-06T21:21:23Z,Cross-reference zap functions,2016-06-06,2016-01-01T22:21:00Z
